age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,study_efficiency,risk_score,social_stability,G1^2,G1_G2,G2^2,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,subject_portuguese
16,4,3,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14.0,12.0,13,1.0,0.14266666666666666,4.0,196.0,168.0,144.0,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17,2,2,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,10.0,8.0,9,2.0,0.29400000000000004,1.0,100.0,80.0,64.0,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True
16,1,1,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,14.0,14.0,14,4.0,0.0,2.0,196.0,196.0,196.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
19,2,2,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12.0,13.0,13,3.0,0.0,4.0,144.0,156.0,169.0,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,1,1,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11.0,11.0,11,1.0,0.025,3.2,121.0,121.0,121.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True
20,3,3,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11.0,9.0,10,1.0,0.276,2.4000000000000004,121.0,99.0,81.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
17,1,1,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11.0,11.0,10,3.0,0.0,3.2,121.0,121.0,121.0,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
17,2,2,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,10.0,9.0,9,0.5,0.15833333333333333,4.0,100.0,90.0,81.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,1,1,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16.0,17.0,18,2.0,0.0,5.0,256.0,272.0,289.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
17,2,2,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15.0,17.0,17,2.0,0.0,5.0,225.0,255.0,289.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
17,1,0,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11.0,9.0,10,2.0,0.005333333333333334,3.2,121.0,99.0,81.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
18,1,1,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7.0,7.0,7,1.0,0.18133333333333335,3.2,49.0,49.0,49.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
16,3,1,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8.0,6.0,8,1.0,0.05,3.0,64.0,48.0,36.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,3,2,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,7.0,6.0,7,1.0,0.08566666666666668,3.0,49.0,42.0,36.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
18,1,1,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9.0,8.0,10,2.0,0.11766666666666668,2.0,81.0,72.0,64.0,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True
16,4,4,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14.0,16.0,16,2.0,0.07500000000000001,3.2,196.0,224.0,256.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
16,1,2,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14.0,14.0,15,1.0,0.07500000000000001,5.0,196.0,196.0,196.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
18,2,4,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,8.0,5.0,8,1.0,0.22599999999999998,2.0,64.0,40.0,25.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
16,2,1,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8.0,7.0,0,2.0,0.0,5.0,64.0,56.0,49.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True
16,1,1,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,6.0,8.0,8,2.0,0.082,4.0,36.0,48.0,64.0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
16,2,3,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,8.0,10.0,10,2.0,0.0,3.0,64.0,80.0,100.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
16,4,4,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8.0,8.0,8,2.0,0.04633333333333334,3.2,64.0,64.0,64.0,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True
18,4,4,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5.0,6.0,6,4.0,0.21066666666666667,4.0,25.0,30.0,36.0,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
16,3,4,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,7.0,9.0,8,2.0,0.010666666666666668,4.0,49.0,63.0,81.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
17,4,4,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15.0,14.0,16,3.0,0.025,4.0,225.0,210.0,196.0,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True
17,4,1,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13.0,14.0,14,1.0,0.030333333333333337,3.2,169.0,182.0,196.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
16,2,2,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,10.0,9.0,10,3.0,0.05,5.0,100.0,90.0,81.0,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True
17,2,2,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9.0,9.0,9,1.0,0.051666666666666666,5.0,81.0,81.0,81.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
16,4,4,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11.0,11.0,11,1.0,0.030333333333333337,5.0,121.0,121.0,121.0,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
17,3,3,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,7.0,10.0,9,1.0,0.2426666666666667,4.0,49.0,70.0,100.0,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
17,1,1,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10.0,10.0,10,2.0,0.1,4.0,100.0,100.0,100.0,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
16,2,1,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9.0,7.0,8,2.0,0.08566666666666668,3.2,81.0,63.0,49.0,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True
16,2,1,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14.0,15.0,16,2.0,0.0,2.4000000000000004,196.0,210.0,225.0,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True
16,4,4,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11.0,12.0,12,1.0,0.125,4.0,121.0,132.0,144.0,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
15,1,2,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9.0,11.0,10,2.0,0.10866666666666668,5.0,81.0,99.0,121.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
15,2,2,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13.0,14.0,14,4.0,0.11766666666666668,5.0,169.0,182.0,196.0,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True
15,2,1,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12.0,13.0,12,1.0,0.08366666666666667,4.0,144.0,156.0,169.0,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
16,2,2,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11.0,11.0,11,3.0,0.060666666666666674,3.2,121.0,121.0,121.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,4,1,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9.0,10.0,10,2.0,0.09266666666666667,1.0,81.0,90.0,100.0,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,3,2,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9.0,11.0,11,1.0,0.07666666666666667,3.2,81.0,99.0,121.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True
17,2,2,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11.0,9.0,11,2.0,0.0,5.0,121.0,99.0,81.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
16,4,4,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,10.0,11.0,12,3.0,0.08033333333333334,4.0,100.0,110.0,121.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
17,4,4,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9.0,9.0,8,0.25,0.46066666666666667,2.4000000000000004,81.0,81.0,81.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
17,1,3,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,12.0,11.0,12,1.0,0.11066666666666668,4.0,144.0,132.0,121.0,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17,3,4,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8.0,9.0,8,1.0,0.301,4.0,64.0,72.0,81.0,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True
17,4,4,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,13.0,15.0,16,2.0,0.0,5.0,169.0,195.0,225.0,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
16,4,1,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10.0,11.0,11,1.0,0.025,4.0,100.0,110.0,121.0,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
17,1,1,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11.0,10.0,11,2.0,0.035666666666666666,3.2,121.0,110.0,100.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
17,4,2,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17.0,18.0,18,2.0,0.07500000000000001,4.0,289.0,306.0,324.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,2,2,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,12.0,13.0,13,2.0,0.05,3.2,144.0,156.0,169.0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
17,3,2,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,13.0,14.0,13,2.0,0.05,4.0,169.0,182.0,196.0,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
19,1,1,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9.0,9.0,10,0.6666666666666666,0.4023333333333333,4.0,81.0,81.0,81.0,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
17,1,0,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11.0,11.0,12,1.0,0.021333333333333336,3.2,121.0,121.0,121.0,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
17,1,1,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10.0,11.0,10,1.0,0.066,2.4000000000000004,100.0,110.0,121.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,1,2,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13.0,14.0,13,3.0,0.02666666666666667,3.2,169.0,182.0,196.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
16,1,2,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9.0,10.0,11,1.0,0.12133333333333335,4.0,81.0,90.0,100.0,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
17,3,1,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,7.0,9.0,10,0.5,0.4106666666666667,4.0,49.0,63.0,81.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
17,2,2,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8.0,13.0,10,1.0,0.15000000000000002,4.0,64.0,104.0,169.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,1,0,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12.0,12.0,13,0.5,0.13333333333333333,4.0,144.0,144.0,144.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
17,1,1,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10.0,9.0,10,1.0,0.05,3.2,100.0,90.0,81.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
18,1,1,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,10.0,9.0,10,2.0,0.10700000000000001,4.0,100.0,90.0,81.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
16,2,2,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11.0,13.0,12,2.0,0.0,4.0,121.0,143.0,169.0,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
17,2,2,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,7.0,0.0,0,0.5,0.20833333333333334,0.8,49.0,0.0,0.0,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
16,3,2,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11.0,9.0,10,1.0,0.08566666666666668,4.0,121.0,99.0,81.0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
16,1,1,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10.0,10.0,9,1.0,0.1,4.0,100.0,100.0,100.0,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18,1,1,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9.0,7.0,9,0.5,0.219,4.0,81.0,63.0,49.0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
18,3,2,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,4.0,0.0,0,0.5,0.18333333333333335,2.0,16.0,0.0,0.0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
19,3,2,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6.0,11.0,9,0.25,0.42133333333333334,3.0,36.0,66.0,121.0,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
18,3,3,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4.0,8.0,8,0.6666666666666666,0.36466666666666664,4.0,16.0,32.0,64.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
16,2,2,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7.0,8.0,8,1.0,0.132,4.0,49.0,56.0,64.0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
19,2,1,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8.0,9.0,9,0.25,0.4713333333333333,3.2,64.0,72.0,81.0,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
16,3,2,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,5.0,5.0,7,0.6666666666666666,0.30933333333333335,1.6,25.0,25.0,25.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
17,1,1,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7.0,9.0,10,1.0,0.07300000000000001,4.0,49.0,63.0,81.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
20,1,1,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,8.0,11.0,10,0.5,0.29733333333333334,3.2,64.0,88.0,121.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
18,4,3,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10.0,11.0,10,1.0,0.16766666666666669,5.0,100.0,110.0,121.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
18,3,2,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,9.0,10.0,11,1.0,0.2426666666666667,2.0,81.0,90.0,100.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
19,1,1,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10.0,9.0,11,1.0,0.276,5.0,100.0,90.0,81.0,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True
17,3,3,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8.0,9.0,10,1.0,0.22966666666666669,4.0,64.0,72.0,81.0,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True
18,1,3,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9.0,10.0,9,1.0,0.07500000000000001,3.2,81.0,90.0,100.0,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8.0,9.0,10,0.5,0.2546666666666667,4.0,64.0,72.0,81.0,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True
18,1,2,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,6.0,8.0,8,0.6666666666666666,0.2773333333333333,4.0,36.0,48.0,64.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
19,1,1,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,6.0,8.0,7,1.0,0.0,1.0,36.0,48.0,64.0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18,2,2,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8.0,6.0,0,0.5,0.13333333333333333,4.0,64.0,48.0,36.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
17,0,0,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10.0,11.0,11,1.0,0.0,4.0,100.0,110.0,121.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
17,3,1,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,8.0,7.0,8,3.0,0.07666666666666667,4.0,64.0,56.0,49.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
17,4,2,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,8.0,8.0,0,2.0,0.05,5.0,64.0,64.0,64.0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True
18,2,2,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,7.0,6.0,8,1.0,0.1743333333333333,2.0,49.0,42.0,36.0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
17,4,1,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,8.0,10.0,9,1.0,0.0,2.4000000000000004,64.0,80.0,100.0,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
17,1,2,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7.0,10.0,10,1.0,0.0,5.0,49.0,70.0,100.0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18,1,1,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7.0,8.0,7,0.6666666666666666,0.33266666666666667,2.4000000000000004,49.0,56.0,64.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,2,2,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12.0,13.0,14,2.0,0.010666666666666668,4.0,144.0,156.0,169.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
17,3,3,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,11.0,12.0,13,1.0,0.0,4.0,121.0,132.0,144.0,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
18,1,2,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12.0,13.0,14,2.0,0.025,4.0,144.0,156.0,169.0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
18,4,4,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18.0,18.0,18,2.0,0.025,4.0,324.0,324.0,324.0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True
18,4,4,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17.0,17.0,17,1.0,0.016,5.0,289.0,289.0,289.0,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True
17,4,2,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17.0,18.0,18,2.0,0.025,4.0,289.0,306.0,324.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,2,2,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9.0,0.0,0,1.0,0.13333333333333333,3.2,81.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18,1,2,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10.0,11.0,11,1.0,0.2426666666666667,4.0,100.0,110.0,121.0,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True
18,4,4,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12.0,13.0,14,1.0,0.02666666666666667,1.6,144.0,156.0,169.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
17,1,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12.0,13.0,14,1.0,0.14633333333333334,4.0,144.0,156.0,169.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
18,2,2,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8.0,8.0,10,2.0,0.021333333333333336,0.8,64.0,64.0,64.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
18,2,2,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11.0,12.0,13,3.0,0.07500000000000001,4.0,121.0,132.0,144.0,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
18,4,2,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5.0,0.0,0,2.0,0.0,4.0,25.0,0.0,0.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True
18,1,1,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9.0,10.0,10,1.0,0.16899999999999998,4.0,81.0,90.0,100.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19,1,1,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5.0,0.0,0,0.5,0.20833333333333334,5.0,25.0,0.0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
